ToyCar
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.6836,0.6431578947368422,0.8076923076923077,0.42,0.5526315789473685
01,source,0.7136,0.6557894736842106,1.0,0.27,0.4251968503937008
02,source,0.4744,0.4768421052631579,0.16666666666666666,0.01,0.018867924528301886
00,target,0.6689,0.5126315789473684,1.0,0.01,0.019801980198019802
01,target,0.7028999999999999,0.6636842105263159,0.9393939393939394,0.31,0.4661654135338345
02,target,0.35590000000000005,0.47578947368421054,0.42073170731707316,0.69,0.5227272727272727
arithmetic mean,,0.5998833333333332,0.5713157894736843,0.7224141035116646,0.285,0.3342318367214164
harmonic mean,,0.5607706108679095,0.5588638594865842,0.4732076545043693,0.0284684354792994,0.05370589449860679

ToyTrain
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.8966000000000001,0.7294736842105263,0.0,0.0,0.0
01,source,0.6526,0.5147368421052632,0.0,0.0,0.0
02,source,0.7614,0.5252631578947369,0.5789473684210527,0.11,0.18487394957983191
00,target,0.44339999999999996,0.5121052631578947,1.0,0.03,0.058252427184466014
01,target,0.5128,0.49473684210526314,0.0,0.0,0.0
02,target,0.5656,0.5447368421052632,0.5,1.0,0.6666666666666666
arithmetic mean,,0.6387333333333333,0.5535087719298245,0.34649122807017546,0.19000000000000003,0.15163217390516076
harmonic mean,,0.6039596329745223,0.5441116681696953,4.440892098500624e-16,4.440892098500612e-16,4.440892098500618e-16

fan
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.384,0.5031578947368421,0.6666666666666666,0.04,0.07547169811320754
01,source,0.8525,0.8068421052631578,1.0,0.43,0.6013986013986015
02,source,0.7331,0.741578947368421,0.9074074074074074,0.49,0.6363636363636364
00,target,0.4351,0.5163157894736842,0.6153846153846154,0.08,0.14159292035398233
01,target,0.7569999999999999,0.6278947368421053,0.7261904761904762,0.61,0.6630434782608696
02,target,0.6182000000000001,0.6536842105263158,1.0,0.14,0.24561403508771928
arithmetic mean,,0.6299833333333332,0.641578947368421,0.8192748609415276,0.29833333333333334,0.39391406159633613
harmonic mean,,0.578135869742648,0.6227596774597898,0.7890490515814309,0.11846329619011593,0.20599907369977002

gearbox
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.8265201465201465,0.7146712936186621,0.9523809523809523,0.19047619047619047,0.31746031746031744
01,source,0.5669581618655692,0.5254855245108656,0.0,0.0,0.0
02,source,0.6155394524959743,0.48830409356725146,0.4444444444444444,0.028985507246376812,0.05442176870748299
00,target,0.8157793209876544,0.6954191033138402,1.0,0.16666666666666666,0.2857142857142857
01,target,0.4407578875171468,0.48613818496859434,0.0,0.0,0.0
02,target,0.5316666666666666,0.47368421052631576,0.0,0.0,0.0
arithmetic mean,,0.6328702726755263,0.5639504017509215,0.3994708994708995,0.06435472739820565,0.10959939531368101
harmonic mean,,0.6015761038933632,0.5476315282177897,4.4408920985006247e-16,4.440892098500611e-16,4.4408920985006183e-16

pump
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.6204999999999998,0.6131578947368421,0.0,0.0,0.0
01,source,0.9361,0.8373684210526315,1.0,0.05,0.09523809523809523
02,source,0.6016,0.5505263157894736,0.0,0.0,0.0
00,target,0.5481,0.4978947368421053,0.0,0.0,0.0
01,target,0.7913999999999999,0.6963157894736842,0.0,0.0,0.0
02,target,0.47809999999999997,0.49894736842105264,0.0,0.0,0.0
arithmetic mean,,0.6626333333333333,0.615701754385965,0.16666666666666666,0.008333333333333333,0.015873015873015872
harmonic mean,,0.6301342640633264,0.5946264539759459,2.6645352591003756e-16,2.664535259100373e-16,2.6645352591003746e-16

slider
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.8409,0.651578947368421,0.7916666666666666,0.76,0.7755102040816326
01,source,0.7938,0.5405263157894737,0.7291666666666666,0.35,0.47297297297297297
02,source,0.7628342245989304,0.6317665822309786,0.8235294117647058,0.5490196078431373,0.6588235294117647
00,target,0.5457,0.508421052631579,0.5126582278481012,0.81,0.627906976744186
01,target,0.47346938775510206,0.5029001074113856,0.47619047619047616,0.8,0.5970149253731344
02,target,0.5647827758554402,0.5109168538416399,0.5056179775280899,0.8823529411764706,0.6428571428571428
arithmetic mean,,0.6635810647015788,0.5576849765455797,0.6398049044441178,0.6918954248366012,0.6291809585734722
harmonic mean,,0.6332429815640254,0.5514578653219332,0.6074554684900919,0.624202702193758,0.6157152267067123

valve
section,domain,AUC,pAUC,precision,recall,F1 score
00,source,0.5546,0.5289473684210526,0.7142857142857143,0.05,0.09345794392523366
01,source,0.5677,0.5010526315789474,0.3333333333333333,0.01,0.019417475728155338
02,source,0.5279000000000001,0.5163157894736842,1.0,0.01,0.019801980198019802
00,target,0.49620000000000003,0.5321052631578947,0.5,0.05,0.09090909090909091
01,target,0.6617,0.5978947368421053,0.5801526717557252,0.76,0.658008658008658
02,target,0.5186,0.5094736842105263,0.0,0.0,0.0
arithmetic mean,,0.5544500000000001,0.5309649122807018,0.5212952865624622,0.14666666666666667,0.14693252479485963
harmonic mean,,0.549765862233266,0.5292023891385735,1.3322676295501853e-15,1.3322676295501167e-15,1.332267629550151e-15

,,AUC,pAUC,precision,recall,F1 score
"arithmetic mean over all machine types, sections, and domains",,0.62601923867292,0.5763865076764424,0.5164882785239305,0.24065478365259152,0.25448056668256314
"harmonic mean over all machine types, sections, and domains",,0.5924125682703968,0.562531697067485,7.771561172376091e-16,7.771561172376011e-16,7.771561172376049e-16

